,hypergraph,line_chordal,line_regular,line_complete,dual_graph,dual_alpha,dual_beta,dual_line_chordal,dual_line_regular,dual_line_complete
401,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [1, 2, 3, 5], ""e3"": [1, 2, 3, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1""], ""6"": []}",True,True,True,True,True
402,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [1, 2, 3, 5], ""e3"": [1, 3, 5, 6], ""e4"": [1, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3"", ""e4""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2"", ""e3"", ""e4""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
403,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [1, 2, 5], ""e3"": [2, 3], ""e4"": [4, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0"", ""e4""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e4""]}",True,True,True,True,True
404,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [1, 3, 6], ""e3"": [5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""]}",True,False,True,True,True
405,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 4, 5, 6], ""e3"": [1, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": []}",True,True,True,True,True
406,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 4, 5], ""e3"": [1, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
407,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 4, 5], ""e3"": [1, 6]}",True,False,False,"{""1"": [""e0"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
408,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 4, 6], ""e3"": [2, 3]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
409,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 5], ""e3"": [1, 3, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [""e0""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0""]}",True,True,True,True,True
410,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 3, 6], ""e3"": [4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": []}",True,False,True,True,True
411,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [2, 6], ""e3"": [2, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
412,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [4, 5, 6], ""e3"": [4, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e2"", ""e3""]}",True,True,True,True,True
413,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 2, 3, 5], ""e3"": [2, 4, 5], ""e4"": [1, 2, 3]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e4""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2"", ""e4""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e1""]}",True,False,True,True,True
414,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 2, 4, 5, 6], ""e3"": [1, 2, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0""], ""6"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,True,True,True,True
415,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 2, 4, 5], ""e3"": [3, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [], ""6"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
416,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 2, 5], ""e3"": [1, 2]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e1""], ""5"": [], ""6"": [""e0"", ""e1""]}",True,True,True,True,True
417,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 3, 4, 5, 6], ""e3"": [2, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e2"", ""e3""]}",True,False,True,True,True
418,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 4, 5, 6], ""e3"": [2, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
419,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 6], ""e2"": [1, 5]}",True,True,True,"{""1"": [""e0"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e1""]}",True,True,True,True,True
420,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [1, 2, 4, 6], ""e3"": [4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [], ""6"": [""e0"", ""e2"", ""e3""]}",True,True,True,True,True
421,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [1, 2, 5, 6], ""e3"": [3, 4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e2"", ""e3""]}",True,False,True,True,True
422,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [2, 3, 5], ""e3"": [1, 4, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0""], ""6"": [""e0""]}",True,True,True,True,True
423,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [2, 3, 6], ""e3"": [3, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
424,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [3, 4, 5], ""e3"": [1, 2, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0""], ""6"": [""e0""]}",True,False,True,True,True
425,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [3, 4]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0""], ""6"": [""e0""]}",True,True,True,True,True
426,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4], ""e2"": [3, 5, 6], ""e3"": [1, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e2"", ""e3""]}",False,False,True,True,True
427,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [1, 2, 3, 5], ""e3"": [1, 4]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1""]}",True,True,True,True,True
428,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [1, 2, 3, 6], ""e3"": [2, 4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,True,True,True,True
429,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [1, 2, 4, 6], ""e3"": [3, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""]}",True,False,True,True,True
430,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [1, 2, 5, 6], ""e3"": [1, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
431,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [2, 3, 4, 5, 6], ""e3"": [1, 3, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,False,True,True,True
432,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [2, 3, 4, 5, 6], ""e3"": [4, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
433,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [2, 3, 4, 6], ""e3"": [1, 3, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""]}",True,False,True,True,True
434,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [2, 3, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
435,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [3, 4, 5, 6], ""e3"": [3, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e2"", ""e3""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e1"", ""e2"", ""e3""]}",True,True,True,True,True
436,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5, 6], ""e2"": [4, 6], ""e3"": [3, 5]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e1"", ""e3""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
437,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5], ""e2"": [1, 2, 3, 4], ""e3"": [1, 2]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": []}",True,True,True,True,True
438,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5], ""e2"": [1, 2, 5, 6], ""e3"": [4, 6]}",True,False,False,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e3""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
439,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5], ""e2"": [2, 3, 4, 6], ""e3"": [1, 6]}",True,True,True,"{""1"": [""e0"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e3""]}",True,False,True,True,True
440,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5], ""e2"": [2, 4, 6], ""e3"": [1, 2, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e2"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2"", ""e3""]}",True,True,True,True,True
441,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 5], ""e2"": [3, 4, 6], ""e3"": [1, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e2""]}",True,False,True,True,True
442,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 6], ""e2"": [1, 3, 6], ""e3"": [1, 2]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0""], ""5"": [""e0""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
443,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3, 6], ""e2"": [2, 3, 4, 5], ""e3"": [1, 3, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2"", ""e3""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e1""]}",True,False,True,True,True
444,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3], ""e2"": [2, 3, 4], ""e3"": [1, 5]}",True,False,False,"{""1"": [""e0"", ""e3""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e1"", ""e2""], ""4"": [""e0""], ""5"": [""e0"", ""e3""], ""6"": [""e0""]}",True,True,True,True,True
445,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 3], ""e2"": [4, 5], ""e3"": [2, 6]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e3""], ""3"": [""e0"", ""e1""], ""4"": [""e0"", ""e2""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
446,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [1, 2, 3, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0""]}",True,True,True,True,True
447,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [1, 2, 3, 5], ""e3"": [4, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e1"", ""e3""]}",True,True,True,True,True
448,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [1, 2, 4, 6], ""e3"": [1, 2, 3, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1""]}",True,True,True,True,True
449,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [1, 3, 5, 6], ""e3"": [3, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2"", ""e3""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
450,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [2, 3, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2""], ""3"": [], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
451,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [3, 5], ""e3"": [3, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e3""]}",False,False,True,True,True
452,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [4, 6], ""e3"": [1, 4]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
453,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6], ""e2"": [5, 6]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1""], ""3"": [""e0""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e1"", ""e2""]}",True,True,True,True,True
454,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [1, 2, 3, 4], ""e3"": [1, 2, 4, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0""], ""6"": [""e0""]}",True,True,True,True,True
455,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [1, 2, 3, 6], ""e3"": [1, 2, 5, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e3""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
456,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [1, 2, 4], ""e3"": [1, 4, 5]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2"", ""e3""], ""2"": [""e0"", ""e1""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0""]}",True,True,True,True,True
457,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [1, 3, 5, 6], ""e3"": [2, 3, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e1"", ""e2""], ""6"": [""e0"", ""e2"", ""e3""]}",True,False,True,True,True
458,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [1, 3, 6], ""e3"": [2, 4]}",True,False,False,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e2""], ""4"": [""e0"", ""e1"", ""e3""], ""5"": [""e0"", ""e1""], ""6"": [""e0"", ""e2""]}",True,True,True,True,True
459,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [2, 3, 4, 6], ""e3"": [2, 3, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e2""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [""e0"", ""e1"", ""e3""], ""6"": [""e0"", ""e2""]}",True,False,True,True,True
460,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5], ""e2"": [2, 4, 5], ""e3"": [2, 5]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0""], ""4"": [""e0""], ""5"": [""e0"", ""e1"", ""e2"", ""e3""], ""6"": [""e0""]}",True,True,True,True,True
461,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 6], ""e2"": [1, 3, 4, 6], ""e3"": [2, 3, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e1"", ""e3""], ""3"": [""e0"", ""e2"", ""e3""], ""4"": [""e0"", ""e1"", ""e2""], ""5"": [], ""6"": [""e0"", ""e2"", ""e3""]}",True,False,True,True,True
462,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 6], ""e2"": [2, 5], ""e3"": [2, 3]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e2""], ""3"": [""e0"", ""e3""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e1""]}",True,True,True,True,True
463,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4], ""e2"": [1, 2, 5], ""e3"": [2, 6]}",True,True,True,"{""1"": [""e0"", ""e1"", ""e2""], ""2"": [""e0"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1""], ""5"": [""e0"", ""e2""], ""6"": [""e0"", ""e3""]}",True,True,True,True,True
464,"{""e0"": [1, 2, 3, 4, 5, 6], ""e1"": [1, 2, 4], ""e2"": [2, 4, 5], ""e3"": [2, 3, 4]}",True,True,True,"{""1"": [""e0"", ""e1""], ""2"": [""e0"", ""e1"", ""e2"", ""e3""], ""3"": [""e0""], ""4"": [""e0"", ""e1"", ""e2"", ""e3""], ""5"": [""e0""], ""6"": [""e0""]}",True,True,True,True,True
