,hypergraph,two_neo,three_neo
923,"{'e0': [1, 10, 11, 12, 13, 15, 16, 2, 3, 4, 6, 7], 'e1': [1, 10, 12, 13, 16, 3, 4, 5, 6, 8], 'e2': [1, 10, 11, 14, 16, 3, 4, 5, 6, 9], 'e3': [10, 11, 12, 3, 4, 6, 8, 9], 'e4': [1, 14, 15, 16, 6, 9], 'e5': [1, 2, 3, 8]}",False,False
924,"{'e0': [1, 10, 11, 12, 13, 15, 16, 2, 3, 5, 7, 9], 'e1': [1, 11, 12, 14, 15, 5, 6, 7, 8, 9], 'e2': [10, 11, 12, 13, 3, 4, 5, 6, 8, 9], 'e3': [10, 12, 13, 14, 6, 8, 9], 'e4': [10, 12, 16, 4, 6], 'e5': [1, 11, 4, 6, 9], 'e6': [10, 2, 4]}",False,False
925,"{'e0': [1, 10, 11, 12, 13, 15, 16, 2, 3, 6, 7, 8], 'e1': [10, 11, 12, 13, 14, 15, 16, 3, 5, 7], 'e2': [1, 10, 11, 15, 16, 2, 3, 4, 6, 7], 'e3': [11, 12, 13, 15, 2, 4, 6, 9], 'e4': [11, 15, 4, 5, 7, 8], 'e5': [11, 16, 2, 3]}",False,False
926,"{'e0': [1, 10, 11, 12, 13, 15, 16, 2, 4, 5, 6, 9], 'e1': [1, 13, 14, 15, 2, 3, 5, 7, 8, 9], 'e2': [1, 10, 11, 12, 15, 16, 4, 5, 8, 9], 'e3': [10, 15, 16, 2, 5, 6, 7, 9], 'e4': [10, 11, 14, 6, 7, 9], 'e5': [1, 11, 2, 6]}",False,False
927,"{'e0': [1, 10, 11, 12, 13, 15, 16, 3, 4, 5, 7, 9], 'e1': [10, 12, 14, 15, 16, 2, 4, 6, 7, 9], 'e2': [10, 14, 16, 2, 4, 5, 6, 7, 8, 9], 'e3': [1, 13, 16, 3, 6, 7, 8, 9], 'e4': [10, 14, 15, 16, 3, 4], 'e5': [1, 11, 5, 9]}",False,False
928,"{'e0': [1, 10, 11, 12, 13, 15, 2, 3, 6, 7, 8, 9], 'e1': [1, 11, 14, 15, 16, 3, 4, 5, 8, 9], 'e2': [1, 11, 14, 16, 2, 3, 4, 5, 8, 9], 'e3': [11, 12, 15, 3, 4, 6, 9], 'e4': [10, 11, 12, 13, 6], 'e5': [11, 14, 2, 4, 8], 'e6': [11, 16, 8]}",False,False
929,"{'e0': [1, 10, 11, 12, 13, 15, 2, 5, 6, 7, 8, 9], 'e1': [10, 14, 15, 16, 3, 4, 5, 7, 8, 9], 'e2': [1, 12, 14, 15, 16, 2, 4, 5, 7, 9], 'e3': [1, 10, 15, 16, 5, 6, 8], 'e4': [14, 15, 16, 7, 9], 'e5': [1, 13, 15, 16, 6], 'e6': [1, 4, 5]}",False,False
930,"{'e0': [1, 10, 11, 12, 14, 15, 16, 2, 6, 7, 8, 9], 'e1': [1, 11, 13, 14, 16, 2, 3, 4, 7, 8], 'e2': [10, 11, 12, 14, 15, 16, 4, 7, 8, 9], 'e3': [11, 13, 14, 2, 3, 4, 5, 7], 'e4': [11, 12, 16, 3, 8, 9], 'e5': [11, 16, 2, 6]}",False,False
931,"{'e0': [1, 10, 11, 12, 14, 15, 16, 3, 5, 6, 7, 8], 'e1': [1, 10, 12, 13, 16, 3, 5, 6, 8, 9], 'e2': [10, 12, 14, 15, 3, 4, 6, 7, 8, 9], 'e3': [1, 10, 12, 14, 3, 4, 9], 'e4': [2, 4, 6, 7, 9], 'e5': [14, 15, 4, 5, 7], 'e6': [14, 5, 8]}",False,False
932,"{'e0': [1, 10, 11, 12, 14, 15, 16, 5, 6, 7, 8, 9], 'e1': [1, 10, 11, 12, 13, 14, 6, 7, 8, 9], 'e2': [1, 12, 13, 14, 2, 3, 4, 6, 8, 9], 'e3': [1, 12, 16, 3, 4, 6, 7, 8], 'e4': [1, 11, 15, 2, 3, 7], 'e5': [11, 3, 4, 6]}",False,False
933,"{'e0': [1, 10, 11, 12, 14, 15, 16, 5, 6, 7, 8, 9], 'e1': [1, 10, 13, 15, 16, 2, 4, 5, 8, 9], 'e2': [10, 12, 13, 16, 2, 3, 5, 6, 8, 9], 'e3': [10, 14, 15, 16, 4, 5, 6, 7], 'e4': [10, 14, 15, 16, 3, 5], 'e5': [14, 16, 2, 3]}",False,False
934,"{'e0': [1, 10, 11, 12, 14, 15, 2, 3, 4, 5, 6, 7], 'e1': [1, 11, 12, 14, 15, 16, 3, 7, 8, 9], 'e2': [1, 11, 12, 14, 15, 2, 3, 4, 5, 8], 'e3': [12, 13, 14, 15, 3, 6, 7, 8], 'e4': [10, 12, 5, 6, 7, 9], 'e5': [1, 11, 14, 4]}",False,False
935,"{'e0': [1, 10, 11, 12, 14, 15, 2, 3, 4, 5, 8, 9], 'e1': [10, 11, 13, 2, 3, 5, 6, 7, 8, 9], 'e2': [1, 11, 13, 14, 16, 2, 3, 4, 5, 9], 'e3': [1, 11, 14, 15, 2, 5, 6, 9], 'e4': [10, 11, 13, 16, 5, 6], 'e5': [11, 12, 13, 16]}",False,False
936,"{'e0': [1, 10, 11, 12, 14, 15, 2, 3, 4, 6, 8, 9], 'e1': [10, 11, 13, 16, 2, 5, 6, 7, 8, 9], 'e2': [1, 10, 12, 13, 16, 2, 3, 4, 8, 9], 'e3': [10, 11, 13, 2, 3, 6, 7], 'e4': [16, 2, 4, 5, 8], 'e5': [10, 11, 13, 14, 9], 'e6': [4, 6, 7]}",False,False
937,"{'e0': [1, 10, 11, 12, 14, 15, 2, 3, 6, 7, 8, 9], 'e1': [11, 12, 14, 15, 16, 2, 3, 5, 7, 8], 'e2': [10, 11, 12, 13, 14, 16, 3, 5, 8, 9], 'e3': [1, 12, 14, 16, 3, 6, 8, 9], 'e4': [10, 14, 2, 6, 7, 8], 'e5': [14, 16, 4, 5]}",False,False
938,"{'e0': [1, 10, 11, 12, 14, 15, 2, 4, 6, 7, 8, 9], 'e1': [10, 12, 13, 14, 15, 2, 3, 4, 8, 9], 'e2': [1, 10, 11, 12, 15, 16, 2, 3, 5, 7], 'e3': [1, 10, 11, 13, 14, 4, 7], 'e4': [1, 12, 2, 5, 9], 'e5': [11, 14, 16, 3, 6], 'e6': [10, 14, 7]}",False,False
939,"{'e0': [1, 10, 11, 12, 14, 15, 3, 4, 5, 6, 7, 8], 'e1': [1, 10, 11, 12, 13, 14, 15, 5, 6, 7], 'e2': [1, 11, 12, 14, 16, 2, 4, 5, 7, 9], 'e3': [1, 14, 15, 3, 5, 6, 8, 9], 'e4': [12, 15, 16, 2, 6, 9], 'e5': [14, 2, 5, 7]}",False,False
940,"{'e0': [1, 10, 11, 12, 14, 16, 2, 3, 5, 7, 8, 9], 'e1': [1, 10, 15, 16, 2, 4, 5, 6, 8, 9], 'e2': [10, 12, 13, 14, 2, 3, 4, 6, 7, 9], 'e3': [11, 12, 14, 15, 16, 2, 3, 7], 'e4': [14, 16, 2, 3, 4, 5], 'e5': [10, 14, 15, 5]}",False,False
941,"{'e0': [1, 10, 11, 12, 15, 16, 2, 3, 4, 5, 6, 7], 'e1': [1, 10, 12, 13, 14, 16, 5, 6, 7, 9], 'e2': [1, 10, 11, 14, 15, 3, 4, 5, 7, 8], 'e3': [10, 13, 3, 5, 6, 8, 9], 'e4': [11, 14, 15, 16, 2], 'e5': [14, 16, 3, 6, 7], 'e6': [4, 5, 9]}",False,False
942,"{'e0': [1, 10, 11, 12, 15, 16, 2, 3, 4, 6, 7, 8], 'e1': [1, 10, 13, 14, 15, 16, 2, 4, 7, 9], 'e2': [1, 10, 13, 14, 2, 3, 4, 6, 7, 8], 'e3': [11, 14, 16, 2, 3, 8, 9], 'e4': [13, 16, 6, 7, 8], 'e5': [10, 13, 14, 2, 7], 'e6': [2, 5, 6]}",False,False
943,"{'e0': [1, 10, 11, 12, 15, 16, 2, 3, 6, 7, 8, 9], 'e1': [1, 10, 11, 13, 15, 16, 2, 3, 5, 7], 'e2': [1, 11, 13, 14, 16, 3, 4, 6, 7, 9], 'e3': [1, 11, 12, 13, 14, 15, 16, 5], 'e4': [13, 15, 16, 3, 8, 9], 'e5': [11, 3, 5, 6]}",False,False
944,"{'e0': [1, 10, 11, 12, 15, 16, 3, 5, 6, 7, 8, 9], 'e1': [1, 10, 11, 14, 16, 2, 3, 4, 5, 9], 'e2': [1, 10, 12, 13, 14, 3, 5, 6, 7, 8], 'e3': [1, 11, 14, 16, 2, 4, 5, 9], 'e4': [1, 11, 13, 4, 5, 9], 'e5': [1, 12, 3, 9]}",False,False
945,"{'e0': [1, 10, 11, 12, 16, 3, 4, 5, 6, 7, 8, 9], 'e1': [1, 12, 13, 15, 2, 3, 4, 6, 7, 9], 'e2': [10, 14, 15, 16, 2, 3, 4, 6, 7, 8], 'e3': [12, 13, 14, 16, 4, 7, 8], 'e4': [10, 11, 12, 15, 2], 'e5': [1, 11, 13, 14, 3], 'e6': [1, 7, 8]}",False,False
946,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 6, 7, 8, 9], 'e1': [1, 10, 11, 13, 14, 15, 16, 3, 5, 9], 'e2': [11, 12, 13, 16, 4, 5, 6, 7, 8, 9], 'e3': [12, 15, 16, 3, 7, 8, 9], 'e4': [1, 10, 13, 14, 4], 'e5': [1, 10, 16, 3, 8], 'e6': [10, 4, 6]}",False,False
947,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 6, 9], 'e1': [11, 12, 2, 3, 5, 6, 7, 9], 'e2': [12, 4, 5, 8, 9], 'e3': [12, 3, 4, 7]}",False,True
948,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], 'e1': [1, 10, 2, 3, 4, 5, 6, 7], 'e2': [2, 3, 4, 6, 8], 'e3': [1, 3, 5, 9]}",True,True
949,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], 'e1': [1, 11, 12, 2, 4, 5, 7, 9], 'e2': [10, 2, 4, 6, 9], 'e3': [1, 2, 5, 9]}",False,True
950,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], 'e1': [1, 12, 3, 4, 5, 6, 7, 9], 'e2': [10, 12, 7, 8, 9], 'e3': [10, 2, 8, 9]}",False,False
951,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 8], 'e1': [10, 12, 4, 5, 6, 7, 8, 9], 'e2': [1, 10, 12, 7, 9], 'e3': [11, 6, 8, 9]}",False,False
952,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 9], 'e1': [1, 10, 11, 3, 4, 7, 8, 9], 'e2': [4, 5, 7, 8, 9], 'e3': [2, 4, 5, 6]}",True,True
953,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 7, 9], 'e1': [1, 11, 12, 2, 3, 4, 8, 9], 'e2': [1, 10, 3, 4, 6], 'e3': [12, 3, 6, 7]}",False,True
954,"{'e0': [1, 10, 11, 12, 2, 3, 4, 5, 8, 9], 'e1': [1, 3, 4, 5, 6, 7, 8, 9], 'e2': [10, 12, 2, 4, 7], 'e3': [10, 11, 12, 3]}",False,False
955,"{'e0': [1, 10, 11, 12, 2, 3, 4, 6, 7, 8], 'e1': [1, 10, 4, 5, 6, 7, 8, 9], 'e2': [1, 10, 2, 4, 7], 'e3': [11, 3, 8, 9]}",False,True
956,"{'e0': [1, 10, 11, 12, 2, 3, 4, 6, 7, 9], 'e1': [1, 11, 12, 3, 4, 5, 7, 9], 'e2': [1, 4, 5, 7, 8], 'e3': [11, 3, 5, 8]}",False,False
957,"{'e0': [1, 10, 11, 12, 2, 3, 4, 7, 8, 9], 'e1': [1, 2, 3, 5, 6, 7, 8, 9], 'e2': [1, 11, 3, 4, 6], 'e3': [12, 3, 6, 8]}",False,False
958,"{'e0': [1, 10, 11, 12, 2, 3, 5, 6, 7, 8], 'e1': [10, 2, 3, 4, 6, 7, 8, 9], 'e2': [1, 10, 4, 6, 7], 'e3': [1, 10, 2, 4]}",False,True
959,"{'e0': [1, 10, 11, 12, 2, 3, 5, 6, 7, 9], 'e1': [1, 12, 2, 3, 4, 5, 8, 9], 'e2': [1, 2, 5, 8, 9], 'e3': [3, 4, 5, 7]}",True,True
960,"{'e0': [1, 10, 11, 12, 2, 3, 5, 6, 7, 9], 'e1': [12, 3, 4, 5, 6, 7, 8, 9], 'e2': [10, 11, 3, 4, 8], 'e3': [11, 12, 3, 5]}",False,False
961,"{'e0': [1, 10, 11, 12, 2, 3, 5, 7, 8, 9], 'e1': [1, 11, 12, 2, 4, 6, 7, 9], 'e2': [1, 12, 2, 4, 6], 'e3': [1, 10, 6, 7]}",False,True
962,"{'e0': [1, 10, 11, 12, 2, 3, 6, 7, 8, 9], 'e1': [1, 10, 12, 4, 5, 6, 7, 9], 'e2': [10, 11, 12, 4, 6], 'e3': [2, 6, 7, 8]}",True,True
963,"{'e0': [1, 10, 11, 12, 2, 4, 5, 6, 7, 8], 'e1': [1, 10, 12, 2, 3, 4, 6, 8], 'e2': [10, 3, 6, 8, 9], 'e3': [2, 5, 8, 9]}",False,False
964,"{'e0': [1, 10, 11, 12, 2, 4, 5, 6, 7, 8], 'e1': [10, 11, 12, 2, 3, 4, 8, 9], 'e2': [10, 2, 5, 6, 8], 'e3': [1, 2, 6, 9]}",False,True
965,"{'e0': [1, 10, 11, 12, 2, 4, 5, 6, 7, 9], 'e1': [1, 10, 2, 3, 4, 6, 8, 9], 'e2': [1, 12, 2, 4, 9], 'e3': [2, 3, 5, 8]}",False,True
966,"{'e0': [1, 10, 11, 12, 2, 4, 6, 7, 8, 9], 'e1': [10, 2, 3, 4, 5, 7, 8, 9], 'e2': [11, 2, 4, 6, 8], 'e3': [10, 11, 5, 6]}",False,False
967,"{'e0': [1, 10, 11, 12, 2, 5, 6, 7, 8, 9], 'e1': [1, 2, 3, 5, 6, 7, 8, 9], 'e2': [1, 12, 3, 5, 9], 'e3': [10, 4, 5, 6]}",True,True
968,"{'e0': [1, 10, 11, 12, 3, 4, 5, 6, 7, 9], 'e1': [11, 2, 3, 4, 5, 7, 8, 9], 'e2': [10, 2, 3, 8, 9], 'e3': [1, 10, 11, 9]}",False,False
969,"{'e0': [1, 10, 11, 12, 3, 4, 5, 6, 8, 9], 'e1': [1, 10, 11, 12, 4, 5, 6, 7], 'e2': [12, 2, 3, 7, 8], 'e3': [10, 5, 6, 9]}",False,True
970,"{'e0': [1, 10, 11, 12, 3, 4, 6, 7, 8, 9], 'e1': [1, 11, 12, 2, 3, 5, 7, 8], 'e2': [11, 2, 5, 6, 8], 'e3': [12, 3, 4, 8]}",False,True
971,"{'e0': [1, 10, 11, 12, 3, 4, 6, 7, 8, 9], 'e1': [10, 11, 2, 3, 4, 5, 6, 8], 'e2': [10, 2, 4, 6, 7], 'e3': [1, 10, 7, 8]}",False,True
972,"{'e0': [1, 10, 11, 13, 14, 15, 16, 2, 4, 5, 6, 9], 'e1': [1, 11, 14, 15, 16, 2, 3, 4, 6, 7], 'e2': [1, 10, 11, 13, 14, 16, 3, 5, 6, 9], 'e3': [10, 12, 13, 15, 2, 8, 9], 'e4': [15, 16, 2, 4, 6], 'e5': [12, 15, 16, 4, 5], 'e6': [11, 6, 8]}",False,False
973,"{'e0': [1, 10, 11, 13, 14, 15, 16, 2, 5, 7, 8, 9], 'e1': [1, 11, 13, 16, 2, 3, 4, 6, 7, 8], 'e2': [1, 12, 13, 2, 3, 4, 5, 6, 7, 9], 'e3': [1, 10, 11, 13, 16, 5, 8], 'e4': [10, 16, 3, 6, 7], 'e5': [11, 12, 16, 8, 9], 'e6': [3, 6, 8]}",False,False
974,"{'e0': [1, 10, 11, 13, 14, 15, 16, 3, 5, 6, 8, 9], 'e1': [1, 12, 14, 15, 16, 2, 6, 7, 8, 9], 'e2': [1, 12, 13, 14, 15, 2, 3, 5, 6, 8], 'e3': [1, 10, 12, 13, 5, 6, 8, 9], 'e4': [10, 12, 13, 16, 2, 8], 'e5': [12, 13, 2, 4]}",False,False
975,"{'e0': [1, 10, 11, 13, 14, 15, 2, 3, 4, 5, 7, 8], 'e1': [1, 10, 14, 15, 3, 5, 6, 7, 8, 9], 'e2': [12, 13, 15, 3, 4, 5, 6, 7, 8, 9], 'e3': [1, 11, 12, 14, 15, 16, 2, 3], 'e4': [1, 10, 13, 16, 3, 8], 'e5': [10, 13, 5, 9]}",False,False
976,"{'e0': [1, 10, 11, 13, 14, 15, 2, 3, 4, 5, 7, 8], 'e1': [12, 14, 15, 16, 3, 4, 5, 6, 7, 8], 'e2': [13, 14, 16, 2, 3, 4, 5, 6, 8, 9], 'e3': [10, 12, 13, 14, 4, 6, 8], 'e4': [12, 13, 14, 15, 6], 'e5': [10, 14, 15, 16, 8], 'e6': [10, 6, 9]}",False,False
977,"{'e0': [1, 10, 11, 13, 14, 15, 2, 3, 5, 6, 7, 8], 'e1': [1, 10, 11, 12, 15, 16, 2, 3, 5, 9], 'e2': [10, 12, 13, 14, 15, 2, 3, 4, 6, 8], 'e3': [13, 14, 15, 2, 4, 5, 6], 'e4': [1, 12, 16, 6, 7], 'e5': [1, 14, 16, 7, 9], 'e6': [1, 11, 3]}",False,False
978,"{'e0': [1, 10, 11, 13, 14, 16, 3, 4, 5, 6, 8, 9], 'e1': [1, 11, 14, 15, 16, 2, 4, 7, 8, 9], 'e2': [1, 11, 12, 13, 14, 16, 3, 5, 7, 8], 'e3': [1, 10, 11, 13, 14, 15, 4, 7], 'e4': [10, 11, 13, 15, 6, 8], 'e5': [12, 13, 16, 7]}",False,False
979,"{'e0': [1, 10, 11, 13, 14, 2, 3, 4, 5, 6, 8, 9], 'e1': [1, 10, 16, 2, 3, 4, 5, 7, 8, 9], 'e2': [10, 12, 14, 15, 16, 2, 3, 4, 6, 8], 'e3': [11, 16, 2, 3, 4, 6, 7, 9], 'e4': [10, 11, 13, 4, 6, 9], 'e5': [11, 2, 4, 5]}",False,False
980,"{'e0': [1, 10, 11, 13, 15, 16, 2, 3, 4, 6, 7, 9], 'e1': [10, 11, 12, 15, 16, 4, 6, 7, 8, 9], 'e2': [1, 10, 13, 14, 2, 4, 5, 7, 8, 9], 'e3': [1, 12, 2, 4, 5, 7, 8], 'e4': [14, 15, 2, 7, 9], 'e5': [11, 15, 3, 5, 8], 'e6': [14, 2, 6]}",False,False
981,"{'e0': [1, 10, 11, 13, 15, 16, 2, 4, 5, 6, 7, 9], 'e1': [1, 10, 11, 13, 14, 2, 4, 5, 7, 9], 'e2': [1, 12, 13, 14, 15, 2, 3, 4, 5, 8], 'e3': [1, 10, 13, 14, 15, 2, 6, 7], 'e4': [1, 10, 13, 2, 4, 8], 'e5': [11, 14, 2, 8]}",False,False
982,"{'e0': [1, 10, 11, 13, 15, 16, 3, 4, 5, 6, 7, 8], 'e1': [1, 11, 12, 13, 15, 2, 3, 4, 6, 8], 'e2': [1, 10, 13, 14, 2, 3, 4, 7, 8, 9], 'e3': [10, 11, 12, 13, 14, 2, 4, 6], 'e4': [10, 12, 13, 2, 6, 7], 'e5': [15, 4, 5, 7]}",False,False
983,"{'e0': [1, 10, 11, 13, 15, 16, 3, 4, 5, 7, 8, 9], 'e1': [1, 10, 12, 13, 14, 16, 4, 6, 7, 8], 'e2': [1, 10, 11, 12, 14, 15, 16, 2, 3, 7], 'e3': [1, 10, 12, 16, 3, 5, 7], 'e4': [11, 12, 16, 6, 9], 'e5': [15, 16, 5, 7, 8], 'e6': [11, 12, 7]}",False,False
984,"{'e0': [1, 10, 11, 13, 15, 16, 3, 4, 5, 7, 8, 9], 'e1': [1, 12, 13, 14, 15, 2, 4, 6, 7, 9], 'e2': [1, 10, 14, 16, 2, 3, 4, 5, 6, 9], 'e3': [11, 13, 2, 3, 5, 7, 9], 'e4': [12, 13, 14, 4, 7], 'e5': [11, 13, 14, 16, 3], 'e6': [10, 11, 15]}",False,False
985,"{'e0': [1, 10, 11, 13, 15, 2, 3, 4, 5, 6, 7, 9], 'e1': [10, 12, 14, 15, 2, 3, 5, 7, 8, 9], 'e2': [1, 10, 11, 12, 13, 16, 2, 4, 6, 8], 'e3': [12, 14, 3, 5, 6, 7, 8], 'e4': [14, 16, 2, 3, 6], 'e5': [1, 10, 12, 2, 4], 'e6': [13, 15, 2]}",False,False
986,"{'e0': [1, 10, 11, 14, 15, 16, 2, 3, 4, 5, 6, 9], 'e1': [1, 11, 12, 13, 14, 15, 16, 5, 6, 9], 'e2': [1, 11, 13, 14, 16, 2, 3, 4, 8, 9], 'e3': [1, 11, 13, 15, 2, 5, 6, 8], 'e4': [1, 10, 11, 12, 6, 7], 'e5': [14, 15, 4, 6]}",False,False
987,"{'e0': [1, 10, 11, 14, 15, 16, 2, 4, 5, 6, 7, 9], 'e1': [1, 10, 11, 12, 14, 16, 2, 3, 6, 9], 'e2': [10, 12, 13, 15, 16, 2, 4, 5, 6, 8], 'e3': [10, 11, 14, 15, 2, 7, 8], 'e4': [1, 13, 16, 2, 3], 'e5': [1, 10, 11, 2, 8], 'e6': [14, 16, 9]}",False,False
988,"{'e0': [1, 10, 11, 14, 15, 16, 3, 4, 5, 6, 7, 8], 'e1': [1, 12, 13, 14, 2, 3, 5, 6, 7, 9], 'e2': [1, 10, 11, 14, 15, 16, 2, 4, 8, 9], 'e3': [14, 2, 3, 6, 7, 8, 9], 'e4': [13, 16, 2, 4, 7], 'e5': [10, 12, 14, 4, 6], 'e6': [1, 2, 7]}",False,False
989,"{'e0': [1, 10, 11, 14, 15, 16, 3, 4, 5, 6, 7, 9], 'e1': [1, 12, 13, 14, 2, 3, 4, 5, 8, 9], 'e2': [1, 10, 11, 12, 13, 14, 16, 4, 5, 8], 'e3': [10, 12, 14, 16, 3, 4, 5], 'e4': [1, 10, 2, 3, 4], 'e5': [12, 15, 3, 4, 9], 'e6': [11, 4, 5]}",False,False
990,"{'e0': [1, 10, 11, 14, 15, 16, 3, 4, 6, 7, 8, 9], 'e1': [1, 10, 12, 14, 15, 2, 3, 4, 6, 8], 'e2': [1, 10, 12, 14, 15, 4, 5, 7, 8, 9], 'e3': [12, 16, 2, 4, 5, 6, 7], 'e4': [1, 2, 3, 5, 6], 'e5': [11, 13, 3, 4, 6], 'e6': [11, 15, 4]}",False,False
991,"{'e0': [1, 10, 11, 14, 15, 16, 3, 4, 6, 7, 8, 9], 'e1': [10, 11, 13, 14, 15, 16, 2, 4, 8, 9], 'e2': [10, 11, 15, 2, 4, 5, 6, 7, 8, 9], 'e3': [10, 11, 13, 16, 4, 8, 9], 'e4': [11, 12, 14, 16, 7], 'e5': [13, 14, 2, 5, 8], 'e6': [12, 14, 3]}",False,False
992,"{'e0': [1, 10, 11, 2, 3, 4, 5, 6, 7, 8], 'e1': [1, 10, 12, 2, 3, 4, 5, 9], 'e2': [10, 12, 4, 7, 8], 'e3': [11, 2, 3, 7]}",False,False
993,"{'e0': [1, 10, 11, 2, 3, 4, 5, 6, 7, 9], 'e1': [1, 10, 2, 3, 5, 6, 8, 9], 'e2': [1, 12, 3, 4, 8], 'e3': [10, 2, 7, 8]}",False,False
994,"{'e0': [1, 10, 11, 2, 3, 4, 5, 6, 7, 9], 'e1': [1, 11, 12, 3, 4, 5, 7, 9], 'e2': [11, 2, 5, 6, 8], 'e3': [1, 3, 5, 8]}",False,True
995,"{'e0': [1, 10, 11, 2, 3, 5, 6, 7, 8, 9], 'e1': [1, 11, 12, 3, 4, 5, 7, 8], 'e2': [1, 10, 3, 7, 9], 'e3': [10, 3, 4, 7]}",True,True
996,"{'e0': [1, 10, 12, 13, 14, 15, 16, 2, 3, 4, 5, 8], 'e1': [1, 10, 12, 13, 15, 2, 3, 4, 6, 7], 'e2': [13, 16, 2, 3, 4, 5, 6, 7, 8, 9], 'e3': [1, 12, 14, 3, 5, 6, 7], 'e4': [10, 11, 13, 15, 5], 'e5': [11, 13, 14, 15, 6], 'e6': [1, 13, 9]}",False,False
997,"{'e0': [1, 10, 12, 13, 14, 15, 16, 2, 3, 4, 7, 8], 'e1': [1, 10, 11, 12, 14, 2, 3, 5, 6, 8], 'e2': [1, 13, 14, 2, 3, 4, 5, 6, 7, 8], 'e3': [1, 13, 15, 16, 2, 5, 8, 9], 'e4': [10, 14, 15, 16, 4, 7], 'e5': [1, 11, 16, 8]}",False,False
998,"{'e0': [1, 10, 12, 13, 14, 15, 16, 4, 5, 7, 8, 9], 'e1': [1, 10, 11, 12, 14, 16, 4, 6, 7, 8], 'e2': [1, 10, 12, 14, 15, 4, 5, 6, 8, 9], 'e3': [1, 11, 13, 16, 2, 3, 4, 6], 'e4': [12, 15, 16, 3, 4, 8], 'e5': [1, 12, 14, 15]}",False,False
999,"{'e0': [1, 10, 12, 13, 14, 15, 16, 4, 6, 7, 8, 9], 'e1': [1, 10, 12, 13, 15, 16, 2, 7, 8, 9], 'e2': [1, 10, 11, 12, 13, 16, 3, 4, 6, 8], 'e3': [1, 11, 12, 13, 14, 6, 8], 'e4': [10, 11, 15, 4, 6], 'e5': [1, 11, 2, 3, 5], 'e6': [12, 15, 9]}",False,False
1000,"{'e0': [1, 10, 12, 13, 14, 15, 2, 3, 4, 5, 6, 8], 'e1': [1, 10, 13, 14, 15, 16, 4, 7, 8, 9], 'e2': [1, 10, 11, 12, 13, 16, 5, 6, 7, 9], 'e3': [1, 12, 13, 14, 3, 4, 5, 6], 'e4': [12, 13, 14, 4, 6, 8], 'e5': [15, 2, 4, 5]}",False,False
1001,"{'e0': [1, 10, 12, 13, 14, 15, 3, 4, 5, 6, 7, 9], 'e1': [1, 10, 11, 12, 13, 16, 3, 4, 7, 9], 'e2': [1, 12, 15, 2, 3, 4, 5, 6, 7, 8], 'e3': [1, 12, 14, 4, 7, 8, 9], 'e4': [1, 10, 6, 7, 9], 'e5': [1, 10, 12, 14, 8], 'e6': [14, 16, 9]}",False,False
1002,"{'e0': [1, 10, 12, 13, 14, 16, 2, 3, 4, 6, 7, 9], 'e1': [10, 11, 12, 13, 14, 15, 16, 3, 6, 8], 'e2': [1, 11, 12, 13, 14, 4, 5, 6, 7, 9], 'e3': [1, 10, 12, 15, 3, 4, 7, 8], 'e4': [10, 3, 4, 5, 6, 9], 'e5': [1, 13, 3, 6]}",False,False
1003,"{'e0': [1, 10, 12, 13, 14, 16, 2, 4, 6, 7, 8, 9], 'e1': [10, 13, 14, 15, 16, 3, 4, 5, 6, 9], 'e2': [11, 12, 13, 14, 15, 16, 2, 5, 7, 9], 'e3': [10, 11, 13, 14, 15, 16, 5], 'e4': [1, 16, 5, 7, 8], 'e5': [1, 15, 2, 5, 8], 'e6': [10, 14, 2]}",False,False
1004,"{'e0': [1, 10, 12, 13, 14, 16, 3, 4, 5, 6, 7, 9], 'e1': [10, 11, 12, 15, 16, 5, 6, 7, 8, 9], 'e2': [10, 12, 13, 15, 16, 2, 3, 5, 8, 9], 'e3': [10, 14, 16, 2, 3, 4, 8], 'e4': [1, 13, 14, 15, 4], 'e5': [10, 16, 3, 5, 9], 'e6': [3, 4, 7]}",False,False
1005,"{'e0': [1, 10, 12, 13, 15, 16, 2, 3, 4, 6, 7, 8], 'e1': [10, 11, 15, 16, 2, 3, 4, 5, 7, 9], 'e2': [1, 10, 11, 12, 14, 15, 3, 4, 7, 9], 'e3': [10, 13, 15, 16, 2, 4, 6], 'e4': [1, 12, 14, 4, 8], 'e5': [10, 11, 12, 2, 9], 'e6': [13, 15, 6]}",False,False
1006,"{'e0': [1, 10, 12, 13, 15, 16, 2, 3, 5, 6, 7, 8], 'e1': [1, 14, 16, 2, 4, 5, 6, 7, 8, 9], 'e2': [1, 10, 15, 2, 3, 4, 5, 6, 8, 9], 'e3': [10, 12, 14, 3, 4, 5, 6, 9], 'e4': [1, 16, 3, 4, 5, 6], 'e5': [11, 12, 7, 9]}",False,False
