,hypergraph,hyperedge_sizes,num_hyperedges,num_vertices
758,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 3, 4], ""e2"": [1, 2]}","[4, 3, 2]",3,5
759,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 2, 4], ""e3"": [3, 5]}","[4, 3, 3, 2]",4,5
760,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 3, 5], ""e2"": [4, 5], ""e3"": [2, 5]}","[4, 3, 2, 2]",4,5
761,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 4, 5], ""e3"": [1, 3]}","[4, 3, 3, 2]",4,5
762,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 4, 5], ""e3"": [3, 4]}","[4, 3, 3, 2]",4,5
763,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 4], ""e3"": [3, 4]}","[4, 3, 2, 2]",4,5
764,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 4], ""e2"": [2, 3]}","[4, 2, 2]",3,5
765,"{""e0"": [1, 2, 4, 5], ""e1"": [2, 5], ""e2"": [3, 4]}","[4, 2, 2]",3,5
766,"{""e0"": [1, 2, 4, 5], ""e1"": [3, 4, 5], ""e2"": [1, 2, 5], ""e3"": [3, 5]}","[4, 3, 3, 2]",4,5
767,"{""e0"": [1, 2, 4, 7], ""e1"": [3, 4, 5, 7], ""e2"": [2, 6, 7]}","[4, 4, 3]",3,7
768,"{""e0"": [1, 2, 4, 7], ""e1"": [3, 5, 6, 8], ""e2"": [1, 3, 4]}","[4, 4, 3]",3,8
769,"{""e0"": [1, 2, 4], ""e1"": [1, 2, 3], ""e2"": [2, 3], ""e3"": [1, 3]}","[3, 3, 2, 2]",4,4
770,"{""e0"": [1, 2, 4], ""e1"": [1, 2], ""e2"": [1, 5], ""e3"": [2, 3]}","[3, 2, 2, 2]",4,5
771,"{""e0"": [1, 2, 4], ""e1"": [1, 3], ""e2"": [1, 4], ""e3"": [2]}","[3, 2, 2, 1]",4,4
772,"{""e0"": [1, 2, 4], ""e1"": [1, 4], ""e2"": [2, 3], ""e3"": [3]}","[3, 2, 2, 1]",4,4
773,"{""e0"": [1, 2, 4], ""e1"": [1, 4], ""e2"": [2, 3]}","[3, 2, 2]",3,4
774,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 4], ""e2"": [1, 2], ""e3"": [3, 4], ""e4"": [2, 4]}","[3, 3, 2, 2, 2]",5,4
775,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 4], ""e2"": [2, 4], ""e3"": [1, 2]}","[3, 3, 2, 2]",4,4
776,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 4], ""e2"": [2, 5], ""e3"": [1, 4]}","[3, 3, 2, 2]",4,5
777,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 4], ""e2"": [3, 4], ""e3"": [1, 4]}","[3, 3, 2, 2]",4,4
778,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 4], ""e2"": [4], ""e3"": [2]}","[3, 3, 1, 1]",4,4
779,"{""e0"": [1, 2, 4], ""e1"": [2, 3, 5], ""e2"": [3, 4, 5], ""e3"": [2, 4]}","[3, 3, 3, 2]",4,5
780,"{""e0"": [1, 2, 4], ""e1"": [2, 3], ""e2"": [2, 4]}","[3, 2, 2]",3,4
781,"{""e0"": [1, 2, 4], ""e1"": [2, 3], ""e2"": [4, 5]}","[3, 2, 2]",3,5
782,"{""e0"": [1, 2, 4], ""e1"": [3, 4, 5], ""e2"": [1, 5], ""e3"": [4, 5]}","[3, 3, 2, 2]",4,5
783,"{""e0"": [1, 2, 4], ""e1"": [3, 4], ""e2"": [4]}","[3, 2, 1]",3,4
784,"{""e0"": [1, 2, 4], ""e1"": [3, 5, 6]}","[3, 3]",2,6
785,"{""e0"": [1, 2, 5, 7], ""e1"": [1, 3, 7], ""e2"": [2, 4, 6]}","[4, 3, 3]",3,7
786,"{""e0"": [1, 2, 5], ""e1"": [1, 5], ""e2"": [1, 4], ""e3"": [2, 3]}","[3, 2, 2, 2]",4,5
787,"{""e0"": [1, 2, 5], ""e1"": [2, 5], ""e2"": [3, 4], ""e3"": [1, 3]}","[3, 2, 2, 2]",4,5
788,"{""e0"": [1, 2], ""e1"": [1, 3], ""e2"": [1]}","[2, 2, 1]",3,3
789,"{""e0"": [1, 2], ""e1"": [2, 4], ""e2"": [3, 4]}","[2, 2, 2]",3,4
790,"{""e0"": [1, 2], ""e1"": [3, 4]}","[2, 2]",2,4
791,"{""e0"": [1, 3, 4, 5, 6], ""e1"": [1, 2, 3, 4, 5], ""e2"": [3, 4, 5, 6], ""e3"": [1, 3, 5, 6], ""e4"": [1, 6]}","[5, 5, 4, 4, 2]",5,6
792,"{""e0"": [1, 3, 4, 5, 6], ""e1"": [2, 6], ""e2"": [3, 5], ""e3"": [1, 4]}","[5, 2, 2, 2]",4,6
793,"{""e0"": [1, 3, 4, 5, 7], ""e1"": [3, 5, 6, 7], ""e2"": [1, 2, 4, 7]}","[5, 4, 4]",3,7
794,"{""e0"": [1, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [1, 3, 5], ""e3"": [1, 4]}","[4, 4, 3, 2]",4,5
795,"{""e0"": [1, 3, 4, 5], ""e1"": [1, 2, 4], ""e2"": [1, 2]}","[4, 3, 2]",3,5
796,"{""e0"": [1, 3, 4, 5], ""e1"": [1, 2, 5], ""e2"": [1, 3, 5], ""e3"": [2, 3]}","[4, 3, 3, 2]",4,5
797,"{""e0"": [1, 3, 4, 5], ""e1"": [1, 3, 5], ""e2"": [2, 5]}","[4, 3, 2]",3,5
798,"{""e0"": [1, 3, 4, 5], ""e1"": [2, 3, 4, 5], ""e2"": [2, 3, 5], ""e3"": [2, 4]}","[4, 4, 3, 2]",4,5
799,"{""e0"": [1, 3, 4, 5], ""e1"": [2, 4, 5, 6]}","[4, 4]",2,6
800,"{""e0"": [1, 3, 4, 5], ""e1"": [3, 5], ""e2"": [1, 2], ""e3"": [4, 5]}","[4, 2, 2, 2]",4,5
801,"{""e0"": [1, 3, 4, 7], ""e1"": [1, 2, 3, 4], ""e2"": [1, 5, 6]}","[4, 4, 3]",3,7
802,"{""e0"": [1, 3, 4, 7], ""e1"": [1, 3, 5, 7], ""e2"": [1, 2, 5, 6]}","[4, 4, 4]",3,7
803,"{""e0"": [1, 3, 4], ""e1"": [1, 2, 3], ""e2"": [1, 3], ""e3"": [4]}","[3, 3, 2, 1]",4,4
804,"{""e0"": [1, 3, 4], ""e1"": [1, 2, 4], ""e2"": [1, 3], ""e3"": [2, 4]}","[3, 3, 2, 2]",4,4
805,"{""e0"": [1, 3, 4], ""e1"": [1, 2, 4], ""e2"": [1, 4], ""e3"": [1, 3], ""e4"": [3, 4]}","[3, 3, 2, 2, 2]",5,4
806,"{""e0"": [1, 3, 4], ""e1"": [1, 2, 5], ""e2"": [1, 4], ""e3"": [1, 5]}","[3, 3, 2, 2]",4,5
807,"{""e0"": [1, 3, 4], ""e1"": [2, 3, 4], ""e2"": [1, 4], ""e3"": [3]}","[3, 3, 2, 1]",4,4
808,"{""e0"": [1, 3, 4], ""e1"": [2, 3, 4], ""e2"": [3, 4]}","[3, 3, 2]",3,4
809,"{""e0"": [1, 3, 4], ""e1"": [2, 3, 4]}","[3, 3]",2,4
810,"{""e0"": [1, 3, 4], ""e1"": [2, 3], ""e2"": [1, 4], ""e3"": [3]}","[3, 2, 2, 1]",4,4
811,"{""e0"": [1, 3, 4], ""e1"": [2, 3], ""e2"": [2, 5]}","[3, 2, 2]",3,5
812,"{""e0"": [1, 3, 4], ""e1"": [2, 4], ""e2"": [1, 3], ""e3"": [1]}","[3, 2, 2, 1]",4,4
813,"{""e0"": [1, 3, 4], ""e1"": [2, 4], ""e2"": [1, 4], ""e3"": [1, 3], ""e4"": [3, 4]}","[3, 2, 2, 2, 2]",5,4
814,"{""e0"": [1, 3, 4], ""e1"": [2, 4], ""e2"": [1], ""e3"": [4]}","[3, 2, 1, 1]",4,4
815,"{""e0"": [1, 3, 4], ""e1"": [2, 4], ""e2"": [2], ""e3"": [3]}","[3, 2, 1, 1]",4,4
816,"{""e0"": [1, 3, 4], ""e1"": [2, 4], ""e2"": [3, 4], ""e3"": [2, 3]}","[3, 2, 2, 2]",4,4
817,"{""e0"": [1, 3, 4], ""e1"": [3, 4, 5], ""e2"": [2, 4, 6], ""e3"": [1, 3, 7]}","[3, 3, 3, 3]",4,7
818,"{""e0"": [1, 3, 5, 6], ""e1"": [4, 6, 7, 8], ""e2"": [2, 3, 6]}","[4, 4, 3]",3,8
819,"{""e0"": [1, 3, 5], ""e1"": [1, 2, 3], ""e2"": [4, 5]}","[3, 3, 2]",3,5
820,"{""e0"": [1, 3, 5], ""e1"": [1, 2, 4]}","[3, 3]",2,5
821,"{""e0"": [1, 3, 5], ""e1"": [1, 2, 5], ""e2"": [1, 2], ""e3"": [1, 4]}","[3, 3, 2, 2]",4,5
822,"{""e0"": [1, 3, 5], ""e1"": [1, 3, 4], ""e2"": [3, 4], ""e3"": [2, 5]}","[3, 3, 2, 2]",4,5
823,"{""e0"": [1, 3, 5], ""e1"": [2, 3, 5], ""e2"": [3, 5], ""e3"": [1, 4]}","[3, 3, 2, 2]",4,5
824,"{""e0"": [1, 3, 5], ""e1"": [2, 4], ""e2"": [1, 5], ""e3"": [1, 2]}","[3, 2, 2, 2]",4,5
825,"{""e0"": [1, 3], ""e1"": [1, 2], ""e2"": [2, 4], ""e3"": [1]}","[2, 2, 2, 1]",4,4
826,"{""e0"": [1, 3], ""e1"": [1, 2]}","[2, 2]",2,3
827,"{""e0"": [1, 3], ""e1"": [3], ""e2"": [2], ""e3"": [1]}","[2, 1, 1, 1]",4,3
828,"{""e0"": [1, 4, 5, 6], ""e1"": [1, 2, 7], ""e2"": [1, 2, 3]}","[4, 3, 3]",3,7
829,"{""e0"": [1, 4, 5, 6], ""e1"": [2, 3, 5, 7], ""e2"": [2, 3, 7]}","[4, 4, 3]",3,7
830,"{""e0"": [1, 4, 5, 7], ""e1"": [2, 3, 4, 6], ""e2"": [1, 3, 4]}","[4, 4, 3]",3,7
831,"{""e0"": [1, 4, 5], ""e1"": [1, 2, 3], ""e2"": [2, 3], ""e3"": [1, 4]}","[3, 3, 2, 2]",4,5
832,"{""e0"": [1, 4, 5], ""e1"": [1, 3, 4], ""e2"": [2, 5], ""e3"": [1, 5]}","[3, 3, 2, 2]",4,5
833,"{""e0"": [1, 4, 5], ""e1"": [2, 3, 4], ""e2"": [2, 4]}","[3, 3, 2]",3,5
834,"{""e0"": [1, 4, 5], ""e1"": [2, 3, 5], ""e2"": [2, 3], ""e3"": [3, 5]}","[3, 3, 2, 2]",4,5
835,"{""e0"": [1, 4, 5], ""e1"": [2, 3, 5], ""e2"": [2, 3]}","[3, 3, 2]",3,5
836,"{""e0"": [1, 4, 5], ""e1"": [2, 4, 7], ""e2"": [3, 4, 6], ""e3"": [3, 4, 7]}","[3, 3, 3, 3]",4,7
837,"{""e0"": [1, 4, 5], ""e1"": [2, 4], ""e2"": [3, 4]}","[3, 2, 2]",3,5
838,"{""e0"": [1, 4, 6, 7], ""e1"": [1, 2, 3, 7], ""e2"": [4, 5, 6]}","[4, 4, 3]",3,7
839,"{""e0"": [1, 4, 6, 8], ""e1"": [2, 3, 5, 6], ""e2"": [3, 5, 7]}","[4, 4, 3]",3,8
840,"{""e0"": [1, 5, 6, 8], ""e1"": [2, 4, 7], ""e2"": [1, 3, 7]}","[4, 3, 3]",3,8
841,"{""e0"": [1, 6, 7], ""e1"": [2, 5, 6], ""e2"": [2, 4, 6], ""e3"": [1, 3, 7]}","[3, 3, 3, 3]",4,7
842,"{""e0"": [10, 11, 12, 2, 3, 4, 5, 6, 7, 8], ""e1"": [1, 10, 12, 2, 3, 4, 6, 9], ""e2"": [10, 11, 12, 3, 7], ""e3"": [10, 11, 6, 8]}","[10, 8, 5, 4]",4,12
843,"{""e0"": [10, 11, 12, 2, 3, 4, 5, 6, 7, 9], ""e1"": [1, 11, 2, 3, 4, 5, 7, 8], ""e2"": [11, 3, 5, 7, 9], ""e3"": [10, 11, 2, 3]}","[10, 8, 5, 4]",4,12
844,"{""e0"": [10, 11, 12, 2, 3, 4, 6, 7, 8, 9], ""e1"": [10, 11, 12, 3, 5, 7, 8, 9], ""e2"": [11, 12, 7, 8, 9], ""e3"": [1, 12, 4, 8]}","[10, 8, 5, 4]",4,12
845,"{""e0"": [10, 11, 12, 2, 3, 5, 6, 7, 8, 9], ""e1"": [1, 10, 11, 12, 4, 5, 6, 7], ""e2"": [12, 2, 3, 7, 9], ""e3"": [10, 11, 6, 7]}","[10, 8, 5, 4]",4,12
846,"{""e0"": [2, 3, 4, 5, 6], ""e1"": [1, 2, 4, 5, 6]}","[5, 5]",2,6
847,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 2, 3, 5], ""e2"": [3, 4, 5]}","[4, 4, 3]",3,5
848,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 2, 4], ""e2"": [2, 3, 4], ""e3"": [2, 4]}","[4, 3, 3, 2]",4,5
849,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 2, 5], ""e2"": [4, 5], ""e3"": [1, 2]}","[4, 3, 2, 2]",4,5
850,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 2, 7], ""e2"": [3, 6, 8]}","[4, 3, 3]",3,8
851,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 3, 5], ""e2"": [3, 4], ""e3"": [2, 4]}","[4, 3, 2, 2]",4,5
852,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 3, 5], ""e2"": [4, 5], ""e3"": [2, 3]}","[4, 3, 2, 2]",4,5
853,"{""e0"": [2, 3, 4, 5], ""e1"": [1, 5], ""e2"": [3, 5], ""e3"": [2, 5]}","[4, 2, 2, 2]",4,5
854,"{""e0"": [2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 2, 5]}","[4, 3, 3]",3,5
855,"{""e0"": [2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 4]}","[4, 3, 2]",3,5
856,"{""e0"": [2, 3, 4, 5], ""e1"": [2, 3, 5], ""e2"": [4, 5], ""e3"": [1, 2]}","[4, 3, 2, 2]",4,5
857,"{""e0"": [2, 3, 4, 5], ""e1"": [3, 5], ""e2"": [2, 5], ""e3"": [1, 3]}","[4, 2, 2, 2]",4,5
858,"{""e0"": [2, 3, 4, 8], ""e1"": [1, 2, 4, 7], ""e2"": [2, 5, 6]}","[4, 4, 3]",3,8
859,"{""e0"": [2, 3, 4], ""e1"": [1, 2, 3], ""e2"": [1, 2], ""e3"": [1]}","[3, 3, 2, 1]",4,4
860,"{""e0"": [2, 3, 4], ""e1"": [1, 2, 4], ""e2"": [2, 3], ""e3"": [2]}","[3, 3, 2, 1]",4,4
861,"{""e0"": [2, 3, 4], ""e1"": [1, 2, 5], ""e2"": [3, 4], ""e3"": [1, 5]}","[3, 3, 2, 2]",4,5
862,"{""e0"": [2, 3, 4], ""e1"": [1, 3, 4], ""e2"": [2, 3]}","[3, 3, 2]",3,4
863,"{""e0"": [2, 3, 4], ""e1"": [1, 3], ""e2"": [3], ""e3"": [1]}","[3, 2, 1, 1]",4,4
864,"{""e0"": [2, 3, 4], ""e1"": [1, 6, 7], ""e2"": [5, 6, 7], ""e3"": [3, 6, 7]}","[3, 3, 3, 3]",4,7
865,"{""e0"": [2, 3, 4], ""e1"": [2, 4, 5], ""e2"": [1, 2]}","[3, 3, 2]",3,5
866,"{""e0"": [2, 3, 4], ""e1"": [2, 4], ""e2"": [1, 2], ""e3"": [2, 3]}","[3, 2, 2, 2]",4,4
867,"{""e0"": [2, 3, 4], ""e1"": [3, 4, 5], ""e2"": [1, 2, 4], ""e3"": [3, 4]}","[3, 3, 3, 2]",4,5
868,"{""e0"": [2, 3, 4], ""e1"": [3, 4], ""e2"": [1, 3], ""e3"": [3]}","[3, 2, 2, 1]",4,4
869,"{""e0"": [2, 3, 4], ""e1"": [4, 5], ""e2"": [2, 3], ""e3"": [1, 4]}","[3, 2, 2, 2]",4,5
870,"{""e0"": [2, 3, 5, 6, 7], ""e1"": [1, 2, 4, 5], ""e2"": [3, 5, 6, 7]}","[5, 4, 4]",3,7
871,"{""e0"": [2, 3, 5, 6, 7], ""e1"": [1, 2, 5, 7], ""e2"": [2, 4, 5, 7]}","[5, 4, 4]",3,7
872,"{""e0"": [2, 3, 5, 7], ""e1"": [3, 4, 6, 7], ""e2"": [1, 3, 7]}","[4, 4, 3]",3,7
873,"{""e0"": [2, 3, 5, 8], ""e1"": [1, 2, 4], ""e2"": [2, 6, 7]}","[4, 3, 3]",3,8
874,"{""e0"": [2, 3, 5], ""e1"": [1, 2, 5], ""e2"": [2, 4, 5]}","[3, 3, 3]",3,5
875,"{""e0"": [2, 3, 5], ""e1"": [1, 2], ""e2"": [2, 4], ""e3"": [2, 5]}","[3, 2, 2, 2]",4,5
876,"{""e0"": [2, 3, 7], ""e1"": [1, 2, 4], ""e2"": [2, 5, 6]}","[3, 3, 3]",3,7
877,"{""e0"": [2, 3], ""e1"": [1, 2], ""e2"": [3], ""e3"": [1]}","[2, 2, 1, 1]",4,3
878,"{""e0"": [2, 3], ""e1"": [1, 3], ""e2"": [1], ""e3"": [3]}","[2, 2, 1, 1]",4,3
879,"{""e0"": [2, 3], ""e1"": [1, 3], ""e2"": [1]}","[2, 2, 1]",3,3
880,"{""e0"": [2, 3], ""e1"": [1, 3], ""e2"": [3, 4], ""e3"": [1]}","[2, 2, 2, 1]",4,4
881,"{""e0"": [2, 3], ""e1"": [2, 4], ""e2"": [1, 2], ""e3"": [2]}","[2, 2, 2, 1]",4,4
882,"{""e0"": [2, 4, 5, 6, 7], ""e1"": [1, 2, 3, 7], ""e2"": [2, 4, 5, 7]}","[5, 4, 4]",3,7
883,"{""e0"": [2, 4, 5, 6], ""e1"": [2, 4, 5, 7], ""e2"": [1, 3, 4, 5]}","[4, 4, 4]",3,7
884,"{""e0"": [2, 4, 5], ""e1"": [1, 2, 4], ""e2"": [2, 3, 4], ""e3"": [2, 4]}","[3, 3, 3, 2]",4,5
885,"{""e0"": [2, 4, 5], ""e1"": [1, 2, 5], ""e2"": [2, 3], ""e3"": [2, 5]}","[3, 3, 2, 2]",4,5
886,"{""e0"": [2, 4, 5], ""e1"": [2, 3, 5], ""e2"": [1, 3, 5], ""e3"": [4, 5]}","[3, 3, 3, 2]",4,5
887,"{""e0"": [2, 4, 5], ""e1"": [2, 3, 7], ""e2"": [2, 5, 6], ""e3"": [1, 2, 5]}","[3, 3, 3, 3]",4,7
888,"{""e0"": [2, 4, 6, 7], ""e1"": [3, 4, 5], ""e2"": [1, 4, 7]}","[4, 3, 3]",3,7
889,"{""e0"": [2, 4, 6], ""e1"": [2, 3, 4], ""e2"": [1, 5, 6], ""e3"": [2, 3, 7]}","[3, 3, 3, 3]",4,7
890,"{""e0"": [2, 4, 7], ""e1"": [1, 4, 7], ""e2"": [3, 6, 7], ""e3"": [3, 4, 5]}","[3, 3, 3, 3]",4,7
891,"{""e0"": [2, 4], ""e1"": [1, 4], ""e2"": [3, 4]}","[2, 2, 2]",3,4
892,"{""e0"": [2, 5, 6], ""e1"": [2, 5, 7], ""e2"": [2, 3, 4], ""e3"": [1, 2, 4]}","[3, 3, 3, 3]",4,7
893,"{""e0"": [3, 4, 5], ""e1"": [1, 2, 5], ""e2"": [2, 5], ""e3"": [1, 5]}","[3, 3, 2, 2]",4,5
894,"{""e0"": [3, 4, 5], ""e1"": [1, 3, 4], ""e2"": [2, 4, 5]}","[3, 3, 3]",3,5
895,"{""e0"": [3, 4, 5], ""e1"": [1, 3, 4], ""e2"": [2, 4], ""e3"": [2, 3]}","[3, 3, 2, 2]",4,5
896,"{""e0"": [3, 4, 5], ""e1"": [2, 4, 5], ""e2"": [1, 3, 5], ""e3"": [3, 4]}","[3, 3, 3, 2]",4,5
897,"{""e0"": [3, 4, 7], ""e1"": [1, 5, 7], ""e2"": [1, 2, 6]}","[3, 3, 3]",3,7
898,"{""e0"": [3, 4], ""e1"": [2, 3], ""e2"": [1, 4], ""e3"": [2]}","[2, 2, 2, 1]",4,4
899,"{""e0"": [3, 6, 7], ""e1"": [2, 4, 5], ""e2"": [1, 6, 7], ""e3"": [1, 2, 4]}","[3, 3, 3, 3]",4,7
900,"{""e0"": [4, 5, 7, 8], ""e1"": [1, 3, 4, 5], ""e2"": [2, 3, 6]}","[4, 4, 3]",3,8
901,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 16, 2, 4, 5, 6], ""e1"": [10, 11, 12, 14, 15, 3, 4, 5, 6, 7], ""e2"": [11, 12, 15, 2, 3, 4, 5, 6, 7, 8], ""e3"": [1, 10, 14, 16, 5, 6, 8], ""e4"": [15, 16, 3, 5, 9], ""e5"": [10, 13, 15, 3, 8], ""e6"": [1, 7, 9]}","[12, 10, 10, 7, 5, 5, 3]",7,16
902,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 16, 2, 5, 7, 8], ""e1"": [1, 12, 14, 16, 2, 3, 6, 7, 8, 9], ""e2"": [1, 10, 11, 16, 2, 3, 4, 5, 6, 7], ""e3"": [1, 10, 14, 16, 2, 4, 7, 9], ""e4"": [1, 11, 16, 2, 7, 8], ""e5"": [10, 4, 6, 7]}","[12, 10, 10, 8, 6, 4]",6,16
903,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 16, 3, 4, 5, 7], ""e1"": [1, 11, 14, 15, 16, 3, 4, 6, 8, 9], ""e2"": [11, 13, 14, 15, 2, 3, 4, 6, 7, 8], ""e3"": [10, 11, 13, 14, 16, 2, 8], ""e4"": [10, 13, 16, 5, 9], ""e5"": [13, 14, 15, 16, 4], ""e6"": [15, 2, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
904,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 16, 3, 5, 7, 8], ""e1"": [1, 10, 12, 13, 15, 16, 2, 3, 5, 8], ""e2"": [11, 12, 13, 14, 15, 16, 4, 5, 6, 9], ""e3"": [11, 12, 14, 3, 6, 7, 8, 9], ""e4"": [12, 3, 4, 5, 7, 8], ""e5"": [13, 2, 3, 6]}","[12, 10, 10, 8, 6, 4]",6,16
905,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 16, 6, 7, 8, 9], ""e1"": [11, 13, 15, 16, 2, 3, 4, 5, 7, 8], ""e2"": [1, 12, 14, 16, 3, 4, 5, 6, 7, 9], ""e3"": [1, 11, 13, 14, 15, 16, 6, 8], ""e4"": [14, 15, 3, 5, 7, 9], ""e5"": [12, 13, 5, 6]}","[12, 10, 10, 8, 6, 4]",6,16
906,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 2, 3, 5, 7, 9], ""e1"": [1, 10, 12, 13, 14, 16, 2, 3, 8, 9], ""e2"": [11, 12, 15, 16, 2, 3, 4, 5, 6, 8], ""e3"": [1, 11, 12, 13, 15, 16, 6, 9], ""e4"": [12, 14, 16, 2, 4, 6], ""e5"": [1, 11, 14, 15]}","[12, 10, 10, 8, 6, 4]",6,16
907,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 2, 3, 7, 8, 9], ""e1"": [10, 12, 13, 14, 15, 16, 2, 3, 6, 8], ""e2"": [1, 13, 14, 15, 16, 2, 3, 5, 7, 9], ""e3"": [10, 14, 2, 4, 6, 7, 8], ""e4"": [12, 13, 14, 3, 6], ""e5"": [1, 10, 14, 2, 6], ""e6"": [13, 6, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
908,"{""e0"": [1, 10, 11, 12, 13, 14, 15, 3, 4, 6, 7, 9], ""e1"": [1, 10, 12, 14, 2, 3, 5, 6, 7, 9], ""e2"": [1, 13, 14, 15, 16, 3, 4, 6, 7, 8], ""e3"": [1, 10, 11, 13, 16, 5, 6, 7], ""e4"": [11, 13, 14, 15, 2, 9], ""e5"": [13, 2, 5, 9]}","[12, 10, 10, 8, 6, 4]",6,16
909,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 3, 4, 5, 6], ""e1"": [12, 13, 14, 15, 16, 2, 3, 6, 7, 8], ""e2"": [1, 10, 11, 15, 2, 3, 4, 5, 8, 9], ""e3"": [11, 12, 13, 14, 3, 4, 8], ""e4"": [1, 13, 15, 2, 7], ""e5"": [1, 15, 2, 5, 7], ""e6"": [12, 3, 8]}","[12, 10, 10, 7, 5, 5, 3]",7,16
910,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 3, 5, 6, 8], ""e1"": [10, 11, 12, 13, 16, 2, 4, 5, 6, 9], ""e2"": [11, 12, 13, 15, 16, 2, 4, 5, 6, 7], ""e3"": [1, 12, 13, 2, 5, 6, 8], ""e4"": [15, 2, 4, 7, 9], ""e5"": [1, 10, 2, 5, 8], ""e6"": [12, 5, 6]}","[12, 10, 10, 7, 5, 5, 3]",7,16
911,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 4, 5, 6, 7], ""e1"": [1, 11, 12, 13, 14, 16, 2, 3, 5, 6], ""e2"": [1, 11, 15, 16, 2, 3, 5, 6, 7, 9], ""e3"": [1, 10, 12, 13, 3, 7, 8, 9], ""e4"": [14, 2, 4, 5, 8, 9], ""e5"": [10, 15, 6, 9]}","[12, 10, 10, 8, 6, 4]",6,16
912,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 4, 6, 7, 8], ""e1"": [1, 10, 14, 15, 16, 3, 4, 5, 6, 9], ""e2"": [1, 12, 13, 16, 2, 4, 5, 6, 7, 8], ""e3"": [1, 12, 13, 16, 3, 4, 5, 9], ""e4"": [11, 12, 13, 15, 5, 9], ""e5"": [12, 15, 2, 8]}","[12, 10, 10, 8, 6, 4]",6,16
913,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 5, 6, 7, 8], ""e1"": [1, 10, 13, 14, 15, 16, 4, 6, 7, 8], ""e2"": [1, 10, 11, 12, 14, 16, 3, 4, 5, 7], ""e3"": [11, 12, 14, 15, 3, 5, 7], ""e4"": [2, 3, 4, 6, 9], ""e5"": [14, 15, 3, 4, 6], ""e6"": [11, 13, 4]}","[12, 10, 10, 7, 5, 5, 3]",7,16
914,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 2, 5, 6, 8, 9], ""e1"": [10, 13, 15, 16, 2, 3, 4, 7, 8, 9], ""e2"": [1, 10, 11, 12, 13, 3, 4, 6, 7, 8], ""e3"": [10, 11, 2, 3, 7, 8, 9], ""e4"": [1, 10, 4, 5, 9], ""e5"": [15, 16, 2, 5, 9], ""e6"": [12, 15, 7]}","[12, 10, 10, 7, 5, 5, 3]",7,16
915,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 3, 4, 5, 6, 7], ""e1"": [1, 12, 13, 15, 3, 5, 6, 7, 8, 9], ""e2"": [1, 11, 13, 15, 16, 2, 3, 5, 6, 8], ""e3"": [11, 15, 16, 3, 5, 6, 7], ""e4"": [11, 14, 3, 8, 9], ""e5"": [12, 13, 5, 7, 9], ""e6"": [1, 11, 15]}","[12, 10, 10, 7, 5, 5, 3]",7,16
916,"{""e0"": [1, 10, 11, 12, 13, 14, 16, 4, 6, 7, 8, 9], ""e1"": [1, 11, 12, 13, 15, 2, 3, 4, 5, 9], ""e2"": [1, 10, 11, 14, 16, 4, 5, 6, 7, 8], ""e3"": [1, 11, 15, 2, 3, 5, 7], ""e4"": [1, 11, 12, 16, 3], ""e5"": [16, 6, 7, 8, 9], ""e6"": [1, 12, 14]}","[12, 10, 10, 7, 5, 5, 3]",7,16
